,Unit_Price,Quantity,Discount,Total_Price,Cluster,Category
3449,1.19,1.0,0.0,1.19,0,Soft Drinks
3450,1.66,13.0,0.0,21.58,2,Water
3451,0.47,8.0,0.0,3.76,2,Water
3452,3.67,13.0,0.0,47.71,1,Juices
3453,2.05,6.000000000000001,0.0,12.3,0,Soft Drinks
3454,0.47,13.0,0.0,6.11,2,Water
3456,3.09,25.0,0.05,73.39,1,Juices
3457,1.27,50.0,0.1,57.15,0,Soft Drinks
3458,2.41,43.0,0.05,98.45,1,Juices
3460,0.99,1.0,0.0,0.9900000000000001,3,Alcoholic Beverages
3461,1.46,13.0,0.0,18.98,2,Water
3462,1.31,10.0,0.0,13.1,2,Water
3463,1.27,6.000000000000001,0.0,7.62,0,Soft Drinks
3464,0.91,14.0,0.0,12.74,2,Water
3465,3.11,3.0,0.0,9.33,1,Juices
3466,1.23,9.0,0.0,11.07,0,Soft Drinks
3467,0.99,1.0,0.0,0.9900000000000001,2,Water
3468,3.02,1.0,0.0,3.02,1,Juices
3471,0.68,54.0,0.1,33.05,2,Water
3473,0.94,16.0,0.05,14.29,0,Soft Drinks
3474,0.65,14.0,0.05,8.64,0,Soft Drinks
3475,1.04,53.0,0.1,49.61,0,Soft Drinks
3476,2.45,7.0,0.0,17.15,1,Juices
3477,0.55,5.0,0.0,2.75,2,Water
3478,2.31,13.0,0.0,30.03,1,Juices
3480,0.46,25.0,0.05,10.919999999999998,2,Water
3483,1.35,43.0,0.1,52.24,2,Water
3484,2.05,18.0,0.05,35.06,0,Soft Drinks
3485,1.37,12.0,0.0,16.44,3,Alcoholic Beverages
3486,0.96,15.0,0.0,14.4,0,Soft Drinks
3487,1.24,14.0,0.0,17.36,0,Soft Drinks
3489,1.69,12.0,0.0,20.28,1,Juices
3490,4.32,5.0,0.0,21.6,3,Alcoholic Beverages
3491,1.58,10.0,0.0,15.8,0,Soft Drinks
3492,0.56,15.0,0.0,8.4,0,Soft Drinks
3494,2.37,34.0,0.05,76.55,0,Soft Drinks
3495,0.55,3.0,0.0,1.6499999999999997,0,Soft Drinks
3496,2.38,6.000000000000001,0.0,14.28,1,Juices
3497,1.64,1.0,0.0,1.64,1,Juices
3498,4.35,8.0,0.0,34.8,3,Alcoholic Beverages
3499,1.94,3.0,0.0,5.82,3,Alcoholic Beverages
3500,3.02,1.0,0.0,3.02,1,Juices
3501,3.21,5.0,0.0,16.05,0,Soft Drinks
3502,0.47,12.0,0.0,5.64,2,Water
3503,1.19,6.000000000000001,0.0,7.14,0,Soft Drinks
3504,0.79,38.0,0.05,28.52,0,Soft Drinks
3505,2.85,10.0,0.1,25.65,3,Alcoholic Beverages
3506,2.53,19.0,0.05,45.67,0,Soft Drinks
3508,0.59,31.0,0.05,17.38,0,Soft Drinks
3511,2.18,11.0,0.0,23.98,3,Alcoholic Beverages
3512,0.55,15.0,0.0,8.25,0,Soft Drinks
3513,3.21,15.0,0.0,48.15,1,Juices
3514,0.59,7.0,0.0,4.13,2,Water
3515,0.56,1.0,0.0,0.56,0,Soft Drinks
3517,1.01,52.0,0.1,47.269999999999996,3,Alcoholic Beverages
3518,2.57,46.0,0.05,112.31,1,Juices
3520,1.39,1.0,0.05,1.32,3,Alcoholic Beverages
3522,2.1,13.0,0.05,25.94,0,Soft Drinks
3523,1.75,3.0,0.0,5.25,1,Juices
3524,3.12,2.0,0.0,6.24,0,Soft Drinks
3525,1.59,3.0,0.0,4.77,1,Juices
3526,4.07,10.0,0.0,40.7,3,Alcoholic Beverages
3527,2.93,12.0,0.0,35.16,1,Juices
3528,2.45,13.0,0.0,31.85,1,Juices
3529,1.04,10.0,0.0,10.4,2,Water
3532,2.18,53.0,0.05,109.76,3,Alcoholic Beverages
3533,1.55,1.0,0.0,1.55,3,Alcoholic Beverages
3534,3.11,8.0,0.0,24.88,1,Juices
3535,3.67,14.0,0.0,51.38000000000001,1,Juices
3536,1.07,12.0,0.0,12.84,2,Water
3537,0.56,8.0,0.0,4.48,2,Water
3538,1.05,14.0,0.0,14.7,3,Alcoholic Beverages
3540,1.27,13.0,0.0,16.51,0,Soft Drinks
3541,1.71,14.0,0.0,23.94,2,Water
3542,2.12,7.0,0.0,14.839999999999998,0,Soft Drinks
3543,3.46,5.0,0.0,17.3,1,Juices
3544,1.38,5.0,0.0,6.9,2,Water
3547,2.23,25.0,0.1,50.18,0,Soft Drinks
3548,0.8,12.0,0.1,8.64,2,Water
3551,2.28,29.0,0.05,62.81,1,Juices
3553,0.6,27.0,0.05,15.390000000000002,2,Water
3554,2.92,55.0,0.05,152.57,1,Juices
3555,3.43,14.0,0.0,48.02,1,Juices
3557,2.38,9.0,0.0,21.42,1,Juices
3558,1.19,1.0,0.0,1.19,0,Soft Drinks
3559,2.05,5.0,0.0,10.25,0,Soft Drinks
3560,3.56,8.0,0.0,28.48,1,Juices
3561,3.43,12.0,0.0,41.16,1,Juices
3562,2.26,3.0,0.0,6.779999999999999,0,Soft Drinks
3563,3.6,10.0,0.05,34.2,3,Alcoholic Beverages
3564,2.31,45.0,0.05,98.75,1,Juices
3566,0.49,14.0,0.0,6.86,2,Water
3567,2.35,14.0,0.0,32.9,0,Soft Drinks
3568,1.31,2.0,0.0,2.62,2,Water
3571,2.38,5.0,0.0,11.9,1,Juices
3572,2.28,10.0,0.0,22.8,0,Soft Drinks
3573,0.64,1.0,0.0,0.64,2,Water
3574,1.42,5.0,0.0,7.1000000000000005,2,Water
3575,2.05,2.0,0.0,4.1,0,Soft Drinks
3576,2.85,42.0,0.1,107.73,1,Juices
3577,1.32,31.0,0.05,38.87,3,Alcoholic Beverages
3578,1.64,2.0,0.0,3.28,1,Juices
3579,2.28,5.0,0.0,11.4,0,Soft Drinks
3580,0.55,2.0,0.0,1.1,0,Soft Drinks
3581,3.02,9.0,0.0,27.18,1,Juices
3582,1.42,7.0,0.0,9.939999999999998,2,Water
3585,1.31,7.0,0.0,9.17,2,Water
3586,2.45,15.0,0.0,36.75,1,Juices
3587,1.45,11.0,0.05,15.15,3,Alcoholic Beverages
3588,0.54,3.0,0.05,1.54,2,Water
3589,1.69,9.0,0.0,15.21,1,Juices
3590,3.31,1.0,0.0,3.3100000000000005,1,Juices
3591,0.49,6.000000000000001,0.0,2.94,2,Water
3592,0.58,5.0,0.0,2.9000000000000004,2,Water
3593,2.22,9.0,0.0,19.98,0,Soft Drinks
3595,0.59,8.0,0.0,4.72,2,Water
3596,1.86,4.0,0.0,7.4399999999999995,1,Juices
3599,0.56,1.0,0.0,0.56,0,Soft Drinks
3601,0.57,8.0,0.0,4.56,2,Water
3602,1.66,4.0,0.0,6.64,2,Water
3603,1.26,11.0,0.0,13.859999999999998,2,Water
3604,3.56,1.0,0.0,3.56,1,Juices
3605,0.61,4.0,0.0,2.44,0,Soft Drinks
3606,1.42,4.0,0.0,5.68,2,Water
3607,0.55,8.0,0.0,4.4,0,Soft Drinks
3608,1.64,12.0,0.0,19.68,1,Juices
3609,0.58,9.0,0.0,5.22,2,Water
3610,1.86,2.0,0.0,3.7199999999999998,1,Juices
3611,3.67,2.0,0.0,7.34,1,Juices
3612,3.31,14.0,0.0,46.34,1,Juices
3613,1.69,3.0,0.0,5.07,1,Juices
3614,2.45,7.0,0.0,17.15,1,Juices
3615,0.89,1.0,0.0,0.89,2,Water
3616,1.07,9.0,0.0,9.63,0,Soft Drinks
3617,1.04,2.0,0.0,2.08,2,Water
3618,3.33,15.0,0.0,49.95,1,Juices
3620,1.46,13.0,0.0,18.98,2,Water
3621,1.27,11.0,0.0,13.97,0,Soft Drinks
3623,1.69,9.0,0.0,15.21,1,Juices
3625,1.92,6.000000000000001,0.0,11.52,3,Alcoholic Beverages
3626,2.13,2.0,0.0,4.26,0,Soft Drinks
3627,3.46,8.0,0.0,27.68,1,Juices
3628,1.49,2.0,0.0,2.9800000000000004,0,Soft Drinks
3629,0.46,8.0,0.0,3.68,2,Water
3630,1.04,9.0,0.0,9.36,0,Soft Drinks
3631,2.36,41.0,0.1,87.08,0,Soft Drinks
3637,2.31,7.0,0.0,16.17,1,Juices
3638,1.23,5.0,0.0,6.15,2,Water
3639,1.59,10.0,0.0,15.9,1,Juices
3640,3.46,13.0,0.0,44.98,1,Juices
3641,1.61,13.0,0.0,20.93,2,Water
3642,2.28,12.0,0.0,27.36,0,Soft Drinks
3643,1.66,14.0,0.0,23.24,2,Water
3644,3.21,13.0,0.0,41.73,1,Juices
3645,1.26,11.0,0.0,13.859999999999998,2,Water
3646,1.24,12.0,0.0,14.879999999999999,0,Soft Drinks
3647,2.45,2.0,0.0,4.9,1,Juices
3648,0.99,3.0,0.0,2.97,2,Water
3650,1.55,14.0,0.0,21.7,3,Alcoholic Beverages
3651,1.71,14.0,0.0,23.94,2,Water
3652,0.89,10.0,0.0,8.9,2,Water
3655,0.71,54.0,0.05,36.42,0,Soft Drinks
3657,2.24,24.0,0.1,48.38,3,Alcoholic Beverages
3658,2.06,13.0,0.05,25.44,1,Juices
3661,2.61,52.0,0.05,128.93,0,Soft Drinks
3664,3.67,15.0,0.0,55.05,1,Juices
3665,1.1,15.0,0.0,16.5,0,Soft Drinks
3666,4.48,13.0,0.0,58.24000000000001,3,Alcoholic Beverages
3667,2.26,12.0,0.0,27.119999999999997,0,Soft Drinks
3668,0.57,1.0,0.0,0.57,2,Water
3669,3.33,3.0,0.0,9.99,1,Juices
3670,2.38,4.0,0.0,9.52,1,Juices
3671,1.26,13.0,0.0,16.38,2,Water
3672,1.46,13.0,0.0,18.98,2,Water
3673,1.86,14.0,0.0,26.04,1,Juices
3674,1.58,1.0,0.0,1.58,0,Soft Drinks
3676,3.12,13.0,0.0,40.56,1,Juices
3680,1.38,17.0,0.05,22.289999999999996,1,Juices
3681,0.63,5.0,0.0,3.15,0,Soft Drinks
3682,2.12,6.000000000000001,0.0,12.72,0,Soft Drinks
3683,3.31,14.0,0.0,46.34,1,Juices
3684,0.87,23.0,0.05,19.01,0,Soft Drinks
3685,0.53,32.0,0.05,16.11,2,Water
3690,1.19,3.0,0.0,3.57,0,Soft Drinks
3691,1.42,9.0,0.0,12.78,2,Water
3692,2.19,13.0,0.0,28.47,0,Soft Drinks
3693,1.07,13.0,0.0,13.91,0,Soft Drinks
3694,1.94,8.0,0.0,15.520000000000001,3,Alcoholic Beverages
3695,1.64,1.0,0.0,1.64,1,Juices
3698,2.42,26.0,0.05,59.77,1,Juices
3701,3.19,44.0,0.05,133.34,0,Soft Drinks
3703,3.09,41.0,0.1,114.02,1,Juices
3707,1.08,55.0,0.05,56.43,2,Water
3709,1.07,14.0,0.0,14.98,2,Water
3710,5.03,2.0,0.0,10.06,3,Alcoholic Beverages
3711,1.16,1.0,0.0,1.1599999999999997,3,Alcoholic Beverages
3712,3.33,15.0,0.0,49.95,1,Juices
3713,4.19,8.0,0.0,33.52,3,Alcoholic Beverages
3714,1.59,1.0,0.0,1.59,3,Alcoholic Beverages
3715,1.01,6.000000000000001,0.0,6.06,2,Water
3716,1.38,3.0,0.0,4.14,2,Water
3718,1.04,15.0,0.0,15.6,0,Soft Drinks
3719,1.01,14.0,0.05,13.43,0,Soft Drinks
3720,0.97,47.0,0.1,41.03,2,Water
3722,0.93,2.0,0.0,1.8599999999999999,2,Water
3724,3.12,8.0,0.0,24.96,1,Juices
3725,3.12,15.0,0.0,46.8,0,Soft Drinks
3726,0.62,11.0,0.0,6.82,2,Water
3727,1.61,14.0,0.0,22.54,2,Water
3728,2.31,11.0,0.0,25.41,1,Juices
3729,3.46,15.0,0.0,51.900000000000006,1,Juices
3730,1.93,30.0,0.1,52.11,0,Soft Drinks
3731,0.69,47.0,0.1,29.19,0,Soft Drinks
3733,0.84,22.0,0.05,17.56,2,Water
3735,2.31,15.0,0.0,34.65,1,Juices
3736,1.16,13.0,0.0,15.08,0,Soft Drinks
3737,1.59,10.0,0.0,15.9,1,Juices
3738,0.93,12.0,0.0,11.16,2,Water
3739,0.46,13.0,0.0,5.980000000000001,2,Water
3742,0.75,11.0,0.05,7.84,2,Water
3745,3.31,15.0,0.0,49.65,0,Soft Drinks
3746,2.35,14.0,0.0,32.9,0,Soft Drinks
3747,3.12,9.0,0.0,28.08,1,Juices
3748,0.53,2.0,0.0,1.06,0,Soft Drinks
3749,3.17,16.0,0.05,48.18,0,Soft Drinks
3753,2.37,35.0,0.05,78.8,1,Juices
3754,1.42,40.0,0.1,51.12,2,Water
3755,0.8,45.0,0.1,32.4,2,Water
3756,1.86,8.0,0.0,14.879999999999999,1,Juices
3757,2.34,10.0,0.0,23.4,0,Soft Drinks
3758,3.21,11.0,0.0,35.31,0,Soft Drinks
3760,3.02,5.0,0.0,15.1,1,Juices
3762,1.59,13.0,0.0,20.67,3,Alcoholic Beverages
3763,1.12,8.0,0.0,8.96,3,Alcoholic Beverages
3765,0.91,14.0,0.0,12.74,2,Water
3766,0.56,12.0,0.0,6.72,2,Water
3767,1.75,8.0,0.0,14.0,1,Juices
3768,2.31,11.0,0.0,25.41,1,Juices
3769,1.99,10.0,0.0,19.9,3,Alcoholic Beverages
3770,0.58,9.0,0.0,5.22,2,Water
3772,3.31,15.0,0.0,49.65,0,Soft Drinks
3774,0.66,18.0,0.05,11.29,0,Soft Drinks
3775,2.33,37.0,0.05,81.9,0,Soft Drinks
3776,0.6,15.0,0.05,8.55,2,Water
3783,1.09,51.0,0.1,50.03,2,Water
3784,2.27,30.0,0.05,64.69,0,Soft Drinks
3785,3.31,5.0,0.0,16.55,1,Juices
3786,0.99,7.0,0.0,6.929999999999999,0,Soft Drinks
3787,2.34,7.0,0.0,16.38,0,Soft Drinks
3788,1.1,3.0,0.0,3.2999999999999994,0,Soft Drinks
3789,0.49,6.000000000000001,0.0,2.94,2,Water
3790,0.59,5.0,0.0,2.95,2,Water
3791,0.99,10.0,0.0,9.9,2,Water
3792,1.63,11.0,0.0,17.93,3,Alcoholic Beverages
3794,1.15,35.0,0.05,38.24,2,Water
3795,2.65,9.0,0.05,22.66,1,Juices
3797,0.82,54.0,0.1,39.85,2,Water
3798,2.05,15.0,0.0,30.75,0,Soft Drinks
3799,1.64,9.0,0.0,14.76,1,Juices
3800,1.64,10.0,0.0,16.4,1,Juices
3801,1.38,7.0,0.0,9.660000000000002,2,Water
3802,1.61,10.0,0.0,16.1,2,Water
3804,1.33,13.0,0.0,17.29,3,Alcoholic Beverages
3805,0.61,15.0,0.05,8.69,0,Soft Drinks
3809,3.31,3.0,0.0,9.93,0,Soft Drinks
3810,1.69,7.0,0.0,11.83,1,Juices
3811,4.48,4.0,0.0,17.92,3,Alcoholic Beverages
3812,2.96,18.0,0.1,47.95000000000001,1,Juices
3813,1.38,29.0,0.05,38.02,3,Alcoholic Beverages
3814,1.18,11.0,0.0,12.98,0,Soft Drinks
3815,3.56,13.0,0.0,46.28,1,Juices
3816,1.86,9.0,0.0,16.74,1,Juices
3817,1.27,3.0,0.0,3.81,0,Soft Drinks
3818,1.46,8.0,0.0,11.68,2,Water
3819,1.07,3.0,0.0,3.21,2,Water
3820,1.63,11.0,0.0,17.93,3,Alcoholic Beverages
3822,0.56,1.0,0.05,0.53,2,Water
3823,1.1,54.0,0.1,53.46,2,Water
3824,1.01,6.000000000000001,0.0,6.06,2,Water
3825,0.55,11.0,0.0,6.05,2,Water
3826,0.93,13.0,0.0,12.090000000000002,0,Soft Drinks
3827,1.54,8.0,0.0,12.32,3,Alcoholic Beverages
3829,1.42,4.0,0.0,5.68,2,Water
3830,0.96,13.0,0.0,12.48,0,Soft Drinks
3831,1.07,2.0,0.0,2.14,0,Soft Drinks
3832,0.47,3.0,0.0,1.41,2,Water
3833,0.89,6.000000000000001,0.0,5.34,2,Water
3834,2.19,3.0,0.0,6.57,0,Soft Drinks
3835,1.61,15.0,0.0,24.15,2,Water
3836,4.22,15.0,0.0,63.3,3,Alcoholic Beverages
3837,2.22,2.0,0.0,4.44,0,Soft Drinks
3838,3.31,4.0,0.0,13.240000000000002,1,Juices
3839,2.35,15.0,0.0,35.25,0,Soft Drinks
3840,0.59,6.000000000000001,0.0,3.54,2,Water
3844,2.31,10.0,0.05,21.94,1,Juices
3848,1.01,24.0,0.05,23.03,2,Water
3850,4.07,9.0,0.0,36.63,3,Alcoholic Beverages
3851,1.08,2.0,0.0,2.16,3,Alcoholic Beverages
3852,1.23,1.0,0.0,1.23,0,Soft Drinks
3853,3.31,8.0,0.0,26.480000000000004,1,Juices
3855,2.43,13.0,0.05,30.01,1,Juices
3856,2.21,5.0,0.0,11.05,0,Soft Drinks
3857,1.04,9.0,0.0,9.36,0,Soft Drinks
3858,4.22,10.0,0.0,42.2,3,Alcoholic Beverages
3859,0.55,5.0,0.0,2.75,2,Water
3860,1.58,15.0,0.0,23.7,0,Soft Drinks
3861,1.99,15.0,0.0,29.85,0,Soft Drinks
3862,2.34,14.0,0.0,32.76,0,Soft Drinks
3863,1.58,3.0,0.0,4.74,0,Soft Drinks
3864,1.41,4.0,0.0,5.64,3,Alcoholic Beverages
3866,0.64,13.0,0.05,7.9,2,Water
3867,2.24,53.0,0.1,106.85,1,Juices
3868,3.18,35.0,0.1,100.17,1,Juices
3869,1.25,4.0,0.05,4.75,1,Juices
3871,1.35,6.000000000000001,0.05,7.7,1,Juices
3872,0.69,44.0,0.1,27.32,2,Water
3873,2.23,11.0,0.05,23.3,0,Soft Drinks
3874,0.73,42.0,0.05,29.13,2,Water
3875,2.48,22.0,0.05,51.83,1,Juices
3876,2.34,2.0,0.0,4.68,0,Soft Drinks
3877,3.31,15.0,0.0,49.65,1,Juices
3879,1.12,5.0,0.0,5.6,3,Alcoholic Beverages
3881,3.56,8.0,0.0,28.48,1,Juices
3882,1.94,10.0,0.0,19.4,3,Alcoholic Beverages
3883,1.04,12.0,0.0,12.48,2,Water
3884,1.98,12.0,0.0,23.76,3,Alcoholic Beverages
3885,3.21,2.0,0.0,6.42,1,Juices
3886,4.35,13.0,0.0,56.55,3,Alcoholic Beverages
3887,3.46,15.0,0.0,51.900000000000006,1,Juices
3888,0.93,11.0,0.0,10.23,3,Alcoholic Beverages
3889,1.59,13.0,0.0,20.67,1,Juices
3892,2.3,16.0,0.05,34.96,0,Soft Drinks
3893,0.38,18.0,0.05,6.5,2,Water
3896,0.91,8.0,0.0,7.280000000000001,2,Water
3898,1.13,10.0,0.05,10.73,2,Water
3900,2.2,49.0,0.1,97.02,0,Soft Drinks
3902,0.4,5.0,0.05,1.9,2,Water
3903,0.74,40.0,0.05,28.12,0,Soft Drinks
3904,0.66,53.0,0.1,31.48,2,Water
3906,3.23,10.0,0.0,32.3,1,Juices
3907,1.04,13.0,0.0,13.519999999999998,0,Soft Drinks
3908,1.88,9.0,0.0,16.92,3,Alcoholic Beverages
3909,1.33,12.0,0.0,15.96,3,Alcoholic Beverages
3910,0.93,10.0,0.0,9.3,2,Water
3911,1.75,2.0,0.0,3.5,1,Juices
3913,2.22,7.0,0.0,15.54,0,Soft Drinks
3915,5.03,7.0,0.0,35.21,3,Alcoholic Beverages
3916,0.99,7.0,0.0,6.929999999999999,3,Alcoholic Beverages
3917,1.23,6.000000000000001,0.0,7.38,0,Soft Drinks
3922,0.75,9.0,0.05,6.41,0,Soft Drinks
3924,4.99,10.0,0.05,47.4,3,Alcoholic Beverages
3927,0.36,45.0,0.05,15.390000000000002,2,Water
3928,0.46,8.0,0.0,3.68,2,Water
3929,1.99,11.0,0.0,21.89,0,Soft Drinks
3931,3.02,8.0,0.0,24.16,1,Juices
3932,1.42,3.0,0.0,4.26,2,Water
3933,0.55,14.0,0.0,7.7,0,Soft Drinks
3934,0.93,9.0,0.0,8.37,0,Soft Drinks
3935,1.04,11.0,0.0,11.44,0,Soft Drinks
3936,1.23,10.0,0.0,12.3,2,Water
3938,1.13,47.0,0.1,47.8,2,Water
3939,3.3,43.0,0.05,134.8,0,Soft Drinks
3941,1.18,38.0,0.05,42.6,0,Soft Drinks
3942,2.3,2.0,0.05,4.37,1,Juices
3946,2.43,1.0,0.05,2.31,1,Juices
3947,1.42,13.0,0.0,18.46,2,Water
3949,1.07,13.0,0.0,13.91,0,Soft Drinks
3950,1.64,10.0,0.0,16.4,1,Juices
3951,2.19,15.0,0.0,32.85,0,Soft Drinks
3952,1.8,11.0,0.0,19.8,1,Juices
3953,0.96,3.0,0.0,2.88,2,Water
3954,1.8,9.0,0.0,16.2,1,Juices
3955,0.96,15.0,0.0,14.4,0,Soft Drinks
3956,2.19,2.0,0.0,4.38,0,Soft Drinks
3957,3.33,13.0,0.0,43.29,1,Juices
3958,1.98,4.0,0.0,7.920000000000001,3,Alcoholic Beverages
3960,1.66,13.0,0.0,21.58,2,Water
3961,0.96,10.0,0.0,9.599999999999998,0,Soft Drinks
3962,1.53,3.0,0.0,4.59,0,Soft Drinks
3963,1.05,25.0,0.05,24.94,2,Water
3964,2.5,25.0,0.05,59.38,1,Juices
3965,2.28,50.0,0.05,108.3,1,Juices
3966,0.61,6.000000000000001,0.0,3.66,0,Soft Drinks
3967,2.38,6.000000000000001,0.0,14.28,1,Juices
3968,1.68,9.0,0.0,15.12,0,Soft Drinks
3969,3.56,3.0,0.0,10.68,1,Juices
3970,1.05,12.0,0.0,12.6,3,Alcoholic Beverages
3971,3.23,8.0,0.0,25.840000000000003,1,Juices
3972,1.04,11.0,0.0,11.44,0,Soft Drinks
3974,4.19,14.0,0.0,58.66,3,Alcoholic Beverages
3976,1.42,3.0,0.0,4.26,2,Water
3977,2.13,15.0,0.0,31.95,0,Soft Drinks
3978,3.23,15.0,0.0,48.45,1,Juices
3979,1.19,5.0,0.0,5.95,0,Soft Drinks
3980,3.02,7.0,0.0,21.14,1,Juices
3982,2.38,9.0,0.0,21.42,1,Juices
3984,3.21,6.000000000000001,0.0,19.26,1,Juices
3985,0.86,4.0,0.0,3.44,2,Water
3986,2.93,15.0,0.0,43.949999999999996,1,Juices
3987,3.46,5.0,0.0,17.3,1,Juices
3988,0.93,13.0,0.0,12.090000000000002,0,Soft Drinks
3989,2.31,5.0,0.0,11.55,1,Juices
3991,0.61,4.0,0.0,2.44,0,Soft Drinks
3992,1.12,2.0,0.0,2.24,3,Alcoholic Beverages
3996,1.19,13.0,0.0,15.47,0,Soft Drinks
3997,1.07,12.0,0.0,12.84,0,Soft Drinks
3998,0.55,7.0,0.0,3.85,0,Soft Drinks
3999,1.26,13.0,0.0,16.38,2,Water
4001,0.34,9.0,0.05,2.91,2,Water
4002,1.81,56.0,0.05,96.29,1,Juices
4004,0.47,10.0,0.0,4.7,2,Water
4005,1.19,7.0,0.0,8.33,0,Soft Drinks
4006,1.42,10.0,0.0,14.200000000000001,2,Water
4007,3.02,2.0,0.0,6.04,1,Juices
4008,1.64,14.0,0.0,22.96,1,Juices
4010,0.58,3.0,0.0,1.74,2,Water
4015,0.87,26.0,0.05,21.49,0,Soft Drinks
4017,2.35,3.0,0.0,7.05,0,Soft Drinks
4018,0.99,13.0,0.0,12.87,0,Soft Drinks
4019,1.27,6.000000000000001,0.0,7.62,0,Soft Drinks
4021,1.01,12.0,0.0,12.12,2,Water
4022,1.23,11.0,0.0,13.53,2,Water
4023,1.16,8.0,0.0,9.28,0,Soft Drinks
4024,3.23,14.0,0.0,45.22,1,Juices
4025,3.12,5.0,0.0,15.6,0,Soft Drinks
4026,3.12,14.0,0.0,43.67999999999999,1,Juices
4027,0.86,14.0,0.0,12.04,2,Water
4028,2.21,8.0,0.0,17.68,0,Soft Drinks
4029,1.04,9.0,0.0,9.36,0,Soft Drinks
4030,2.13,14.0,0.0,29.82,0,Soft Drinks
4032,0.51,9.0,0.05,4.36,2,Water
4033,0.9,33.0,0.05,28.21,2,Water
4034,0.57,9.0,0.0,5.129999999999999,2,Water
4035,1.64,7.0,0.0,11.48,1,Juices
4036,3.02,12.0,0.0,36.24,1,Juices
4037,0.96,15.0,0.0,14.4,0,Soft Drinks
4040,0.93,9.0,0.0,8.37,2,Water
4041,0.46,10.0,0.0,4.6,2,Water
4042,1.61,12.0,0.0,19.320000000000004,2,Water
4043,1.05,9.0,0.0,9.45,3,Alcoholic Beverages
4044,1.12,12.0,0.0,13.44,3,Alcoholic Beverages
4046,1.58,13.0,0.0,20.54,0,Soft Drinks
4048,2.35,13.0,0.0,30.549999999999997,0,Soft Drinks
4049,0.99,10.0,0.0,9.9,2,Water
4050,2.28,14.0,0.0,31.92,0,Soft Drinks
4051,3.21,12.0,0.0,38.52,0,Soft Drinks
4052,4.22,8.0,0.0,33.76,3,Alcoholic Beverages
4053,1.54,3.0,0.0,4.62,3,Alcoholic Beverages
4054,1.02,7.0,0.0,7.14,3,Alcoholic Beverages
4055,2.94,43.0,0.05,120.1,1,Juices
4057,0.49,53.0,0.05,24.669999999999998,2,Water
4061,1.16,38.0,0.1,39.67,3,Alcoholic Beverages
4062,3.23,14.0,0.0,45.22,1,Juices
4064,1.38,10.0,0.0,13.8,2,Water
4065,2.93,1.0,0.0,2.93,1,Juices
4066,2.22,10.0,0.05,21.090000000000003,0,Soft Drinks
4067,1.1,44.0,0.1,43.56,0,Soft Drinks
4068,0.78,42.0,0.1,29.48,0,Soft Drinks
4069,0.93,51.0,0.05,45.06,0,Soft Drinks
4071,0.47,29.0,0.1,12.27,2,Water
4073,1.08,11.0,0.0,11.88,3,Alcoholic Beverages
4074,2.45,1.0,0.0,2.45,1,Juices
4075,1.86,9.0,0.0,16.74,1,Juices
4076,5.36,10.0,0.05,50.919999999999995,3,Alcoholic Beverages
4078,1.86,9.0,0.0,16.74,1,Juices
4079,2.24,10.0,0.0,22.4,3,Alcoholic Beverages
4080,0.99,8.0,0.0,7.920000000000001,0,Soft Drinks
4081,0.49,13.0,0.0,6.37,2,Water
4082,0.99,4.0,0.0,3.9600000000000004,2,Water
4083,0.59,3.0,0.0,1.77,2,Water
4084,2.26,11.0,0.0,24.86,0,Soft Drinks
4085,3.31,14.0,0.0,46.34,1,Juices
4086,3.02,1.0,0.0,3.02,1,Juices
4087,2.05,4.0,0.0,8.2,0,Soft Drinks
4089,1.19,4.0,0.0,4.76,0,Soft Drinks
4090,1.42,9.0,0.0,12.78,2,Water
4091,3.21,6.000000000000001,0.0,19.26,0,Soft Drinks
4092,1.19,6.000000000000001,0.0,7.14,0,Soft Drinks
4093,1.02,12.0,0.0,12.239999999999998,3,Alcoholic Beverages
4094,3.12,1.0,0.0,3.12,1,Juices
4095,2.22,10.0,0.0,22.2,0,Soft Drinks
4096,1.99,11.0,0.0,21.89,0,Soft Drinks
4097,4.74,1.0,0.0,4.74,3,Alcoholic Beverages
4098,3.12,7.0,0.0,21.839999999999996,0,Soft Drinks
4099,1.59,12.0,0.0,19.08,1,Juices
4100,1.04,3.0,0.0,3.12,0,Soft Drinks
4101,0.49,15.0,0.0,7.35,2,Water
4102,3.43,12.0,0.0,41.16,1,Juices
4103,2.12,6.000000000000001,0.0,12.72,0,Soft Drinks
4104,0.58,15.0,0.0,8.7,2,Water
4105,3.21,3.0,0.0,9.63,1,Juices
4106,1.05,4.0,0.0,4.2,3,Alcoholic Beverages
4107,1.58,15.0,0.0,23.7,0,Soft Drinks
4109,2.78,21.0,0.05,55.46,1,Juices
4110,0.55,14.0,0.0,7.7,2,Water
4111,1.04,12.0,0.0,12.48,0,Soft Drinks
4112,0.46,2.0,0.0,0.92,2,Water
4113,2.13,5.0,0.0,10.65,0,Soft Drinks
4114,1.19,20.0,0.1,21.42,1,Juices
4118,1.97,19.0,0.05,35.56,1,Juices
4119,0.55,13.0,0.0,7.15,2,Water
4120,1.75,1.0,0.0,1.75,1,Juices
4121,1.02,8.0,0.0,8.16,3,Alcoholic Beverages
4122,0.56,1.0,0.0,0.56,0,Soft Drinks
4123,2.35,4.0,0.0,9.4,0,Soft Drinks
4124,2.12,9.0,0.0,19.08,0,Soft Drinks
